pair,ticker_a,ticker_b,z_window,entry_z,forward_horizon_bars,trade_count,mean_event_return,median_event_return,win_rate,approx_annualized_return
ITC|SBIN,ITC,SBIN,120,2.0,10,2558,-0.011904234556196937,-0.010396085897555616,0.31782642689601254,-0.8340964364162324
ITC|SUNPHARMA,ITC,SUNPHARMA,60,1.0,10,9139,-0.008434247131513382,-0.007568421555121373,0.34281650071123754,-0.7193094604606042
ITC|SUNPHARMA,ITC,SUNPHARMA,60,1.5,10,5105,-0.008117335418495297,-0.007016003997227807,0.3535749265426053,-0.7055273221050212
ITC|SUNPHARMA,ITC,SUNPHARMA,60,2.0,10,2208,-0.007189414273661411,-0.0052170940217838874,0.3786231884057971,-0.661187153014877
ITC|SUNPHARMA,ITC,SUNPHARMA,120,1.0,10,9031,-0.008028810221148633,-0.007389388357256405,0.3455874211050825,-0.7015587557170613
ITC|SUNPHARMA,ITC,SUNPHARMA,120,1.5,10,5142,-0.007868311529235214,-0.006793506523148763,0.3617269544924154,-0.694227679611209
ITC|SUNPHARMA,ITC,SUNPHARMA,120,2.0,10,2386,-0.007866019838225163,-0.00657564304732813,0.36127409891031015,-0.6941217174260907
ITC|TCS,ITC,TCS,60,1.0,10,9609,-0.008859388029694415,-0.008382045469818205,0.31616193152253097,-0.736797047518446
ITC|TCS,ITC,TCS,60,1.5,10,5494,-0.008272958163312779,-0.008109018086781505,0.32016745540589736,-0.7123771914876821
ITC|TCS,ITC,TCS,60,2.0,10,2415,-0.006160544533710641,-0.006472412445642189,0.34368530020703936,-0.604237045953825
ITC|TCS,ITC,TCS,120,1.0,10,9495,-0.00881823555063352,-0.008171955263277198,0.3223802001053186,-0.7351527257429697
ITC|TCS,ITC,TCS,120,1.5,10,5576,-0.008651783636951599,-0.008440465051452205,0.3217360114777618,-0.7283970820727588
ITC|TCS,ITC,TCS,120,2.0,10,2566,-0.00859668860331875,-0.008296942711051199,0.32618862042088853,-0.7261234966578032
ITC|TECHM,ITC,TECHM,60,1.0,10,9504,-0.009634648507800141,-0.008649698458088695,0.34311868686868685,-0.7659462064809603
ITC|TECHM,ITC,TECHM,60,1.5,10,5406,-0.00927252500223789,-0.008420457349682602,0.3509064002959674,-0.7527529824591007
ITC|TECHM,ITC,TECHM,60,2.0,10,2435,-0.009495269505596452,-0.008443997329647231,0.34743326488706366,-0.7609531087203361
ITC|TECHM,ITC,TECHM,120,1.0,10,10001,-0.009752723250016464,-0.009124036599562409,0.33786621337866213,-0.7700949501544077
ITC|TECHM,ITC,TECHM,120,1.5,10,5709,-0.009309513586913593,-0.008550538588531588,0.3438430548257138,-0.7541337749230285
ITC|TECHM,ITC,TECHM,120,2.0,10,2422,-0.007766590118462747,-0.007440888116480472,0.3633360858794385,-0.6894890377959523
ITC|ULTRACEMCO,ITC,ULTRACEMCO,60,1.0,10,9030,-0.007658185908863174,-0.006084271589449404,0.36666666666666664,-0.68435877008344
ITC|ULTRACEMCO,ITC,ULTRACEMCO,60,1.5,10,5091,-0.007585705357491181,-0.00608792534990263,0.3714397957179336,-0.6808817238124591
ITC|ULTRACEMCO,ITC,ULTRACEMCO,60,2.0,10,2282,-0.008142879251490048,-0.006376406758722248,0.36152497808939527,-0.706662670257115
ITC|ULTRACEMCO,ITC,ULTRACEMCO,120,1.0,10,9068,-0.00795117118630992,-0.006491781639262213,0.3595059550066167,-0.6980345122561908
ITC|ULTRACEMCO,ITC,ULTRACEMCO,120,1.5,10,5061,-0.007733801571836907,-0.006258395210678357,0.3633669235328986,-0.6879461081677234
ITC|ULTRACEMCO,ITC,ULTRACEMCO,120,2.0,10,2527,-0.007694248857448485,-0.00669544604670122,0.3648595172140878,-0.6860747398208413
ITC|WIPRO,ITC,WIPRO,60,1.0,10,9573,-0.009940281121608241,-0.008931459649866458,0.31776872453776245,-0.7765354154811617
ITC|WIPRO,ITC,WIPRO,60,1.5,10,5551,-0.00968284431813686,-0.008705969738364587,0.3231850117096019,-0.7676485498977326
ITC|WIPRO,ITC,WIPRO,60,2.0,10,2453,-0.009355568633714497,-0.008278491551344004,0.317570322054627,-0.7558423186649093
ITC|WIPRO,ITC,WIPRO,120,1.0,10,10045,-0.010046148172310658,-0.009304012698303924,0.3063215530114485,-0.7800912713131387
ITC|WIPRO,ITC,WIPRO,120,1.5,10,5678,-0.009997497846070137,-0.008750763165413643,0.32493835857696374,-0.7784642414266985
ITC|WIPRO,ITC,WIPRO,120,2.0,10,2571,-0.009526460566631683,-0.008513468599997652,0.32749902761571376,-0.7620796042750376
KOTAKBANK|LT,KOTAKBANK,LT,60,1.0,10,9288,-0.007958209542399959,-0.007617734922682242,0.3218130921619294,-0.6983556987125277
KOTAKBANK|LT,KOTAKBANK,LT,60,1.5,10,5146,-0.007191297504152848,-0.0070368458609683,0.33812670034978626,-0.6612835418728916
KOTAKBANK|LT,KOTAKBANK,LT,60,2.0,10,2311,-0.006202141795252517,-0.006557744832309304,0.3509303331890956,-0.6067140195089786
KOTAKBANK|LT,KOTAKBANK,LT,120,1.0,10,9533,-0.007568599008785739,-0.007760622524651976,0.3155355082345537,-0.6800555620937289
KOTAKBANK|LT,KOTAKBANK,LT,120,1.5,10,5249,-0.007184778567031416,-0.007183237359626877,0.3286340255286721,-0.6609497688441692
KOTAKBANK|LT,KOTAKBANK,LT,120,2.0,10,2337,-0.006799605137499362,-0.006697606726217993,0.35344458707744975,-0.6406376856804591
KOTAKBANK|M&M,KOTAKBANK,M&M,60,1.0,10,9569,-0.010781811732862792,-0.009387336554867976,0.30880969798307034,-0.803295661780882
KOTAKBANK|M&M,KOTAKBANK,M&M,60,1.5,10,5380,-0.010215187728516636,-0.008733404926012399,0.3187732342007435,-0.7856527945350736
KOTAKBANK|M&M,KOTAKBANK,M&M,60,2.0,10,2439,-0.009764374129453019,-0.008357341416512397,0.32636326363263635,-0.770500341244343
KOTAKBANK|M&M,KOTAKBANK,M&M,120,1.0,10,9698,-0.010015840591137774,-0.009245691273925473,0.3163538873994638,-0.779079083808405
KOTAKBANK|M&M,KOTAKBANK,M&M,120,1.5,10,5383,-0.009996888215438655,-0.00868741765151813,0.32528329927549693,-0.778443777663208
KOTAKBANK|M&M,KOTAKBANK,M&M,120,2.0,10,2393,-0.010032055437017868,-0.00809447979520998,0.33514417049728373,-0.7796211880944999
KOTAKBANK|MARUTI,KOTAKBANK,MARUTI,60,1.0,10,9397,-0.009046373654800873,-0.007709972032139004,0.3244652548685751,-0.7441415925129252
KOTAKBANK|MARUTI,KOTAKBANK,MARUTI,60,1.5,10,5386,-0.008770568882195988,-0.007405779627574448,0.33921277385815074,-0.7332353592242389
KOTAKBANK|MARUTI,KOTAKBANK,MARUTI,60,2.0,10,2505,-0.009164892753767384,-0.0074268561610546305,0.3393213572854291,-0.7486910736588377
KOTAKBANK|MARUTI,KOTAKBANK,MARUTI,120,1.0,10,9371,-0.008583051218769235,-0.008135757441413143,0.3224842599509124,-0.7255578152668296
KOTAKBANK|MARUTI,KOTAKBANK,MARUTI,120,1.5,10,5248,-0.008524621950241762,-0.007839587648751326,0.3355564024390244,-0.7231209897308275
KOTAKBANK|MARUTI,KOTAKBANK,MARUTI,120,2.0,10,2456,-0.008329286901557889,-0.0069698779332138215,0.3530130293159609,-0.7148173385131471
KOTAKBANK|NESTLEIND,KOTAKBANK,NESTLEIND,60,1.0,10,9035,-0.007459270646327079,-0.007027340944642933,0.34133923630326507,-0.6747250712357158
KOTAKBANK|NESTLEIND,KOTAKBANK,NESTLEIND,60,1.5,10,5084,-0.00741074394368252,-0.006785259638550699,0.3503147128245476,-0.6723308895344551
KOTAKBANK|NESTLEIND,KOTAKBANK,NESTLEIND,60,2.0,10,2326,-0.007161748749815565,-0.0061874753110903935,0.3650042992261393,-0.6597680120741573
KOTAKBANK|NESTLEIND,KOTAKBANK,NESTLEIND,120,1.0,10,9106,-0.007455684865537105,-0.006820718183206675,0.34076433121019106,-0.6745487542538215
KOTAKBANK|NESTLEIND,KOTAKBANK,NESTLEIND,120,1.5,10,5192,-0.007317618914400467,-0.0066887430188662025,0.34668721109399075,-0.6676872061097601
KOTAKBANK|NESTLEIND,KOTAKBANK,NESTLEIND,120,2.0,10,2402,-0.007365143560820598,-0.006913884945401589,0.35928393005828474,-0.6700651346842488
KOTAKBANK|ONGC,KOTAKBANK,ONGC,60,1.0,10,9327,-0.009096159920174063,-0.008481974613564225,0.3360137235981559,-0.7460625715251017
KOTAKBANK|ONGC,KOTAKBANK,ONGC,60,1.5,10,5285,-0.008729806510458871,-0.008087220597648898,0.3443708609271523,-0.731584781519265
KOTAKBANK|ONGC,KOTAKBANK,ONGC,60,2.0,10,2369,-0.007784252935594795,-0.00671128736642999,0.36133389615871675,-0.6903170533476671
KOTAKBANK|ONGC,KOTAKBANK,ONGC,120,1.0,10,9596,-0.009232056001767052,-0.008471947823911787,0.3349312213422259,-0.751233439891293
KOTAKBANK|ONGC,KOTAKBANK,ONGC,120,1.5,10,5491,-0.00837040569900129,-0.007519913573588059,0.3449280641048989,-0.7165855996250425
KOTAKBANK|ONGC,KOTAKBANK,ONGC,120,2.0,10,2354,-0.007790905517670457,-0.0062330522611829175,0.3695836873406967,-0.6906283509393389
KOTAKBANK|RELIANCE,KOTAKBANK,RELIANCE,60,1.0,10,9350,-0.008770170278297245,-0.007852807808879807,0.32491978609625666,-0.7332192675998106
KOTAKBANK|RELIANCE,KOTAKBANK,RELIANCE,60,1.5,10,5394,-0.00846756597752953,-0.0078041734103903,0.3296255098257323,-0.7207206999154392
KOTAKBANK|RELIANCE,KOTAKBANK,RELIANCE,60,2.0,10,2437,-0.008366202710087688,-0.008094516371735952,0.3352482560525236,-0.7164053563460269
KOTAKBANK|RELIANCE,KOTAKBANK,RELIANCE,120,1.0,10,9678,-0.008712879681211835,-0.008095369051933057,0.3237239098987394,-0.7308963915016917
KOTAKBANK|RELIANCE,KOTAKBANK,RELIANCE,120,1.5,10,5445,-0.00821099441185193,-0.0075895347886875755,0.3333333333333333,-0.7096689760254256
KOTAKBANK|RELIANCE,KOTAKBANK,RELIANCE,120,2.0,10,2351,-0.007290924219448294,-0.006530571162012144,0.3560187154402382,-0.6663440597967691
KOTAKBANK|SBIN,KOTAKBANK,SBIN,60,1.0,10,9301,-0.009145007623085552,-0.0084481889555135,0.31985807977636815,-0.747933411271889
KOTAKBANK|SBIN,KOTAKBANK,SBIN,60,1.5,10,5392,-0.00904009904152213,-0.00848266875540147,0.32566765578635015,-0.7438984675971846
KOTAKBANK|SBIN,KOTAKBANK,SBIN,60,2.0,10,2363,-0.008054418962077368,-0.008521972745745215,0.3406686415573424,-0.7027122202726526
KOTAKBANK|SBIN,KOTAKBANK,SBIN,120,1.0,10,9326,-0.00895414103304452,-0.00857310309396755,0.3211451855028951,-0.7405446211202191
KOTAKBANK|SBIN,KOTAKBANK,SBIN,120,1.5,10,5406,-0.00961508949138725,-0.009233238673446763,0.31834998150203475,-0.7652518257567038
KOTAKBANK|SBIN,KOTAKBANK,SBIN,120,2.0,10,2606,-0.009287045065730156,-0.008834343084268576,0.33844973138910206,-0.7532959358130327
KOTAKBANK|SUNPHARMA,KOTAKBANK,SUNPHARMA,60,1.0,10,9576,-0.01015792721170703,-0.009200305282279962,0.3208020050125313,-0.7837847094530571
KOTAKBANK|SUNPHARMA,KOTAKBANK,SUNPHARMA,60,1.5,10,5411,-0.010243992922218578,-0.009276247246780306,0.32766586582886714,-0.78658647403081
KOTAKBANK|SUNPHARMA,KOTAKBANK,SUNPHARMA,60,2.0,10,2407,-0.009580894408785125,-0.008816620772598285,0.3402575820523473,-0.7640329183622402
KOTAKBANK|SUNPHARMA,KOTAKBANK,SUNPHARMA,120,1.0,10,9599,-0.010294515836746303,-0.009430343408743826,0.31628294614022295,-0.7882143558916513
KOTAKBANK|SUNPHARMA,KOTAKBANK,SUNPHARMA,120,1.5,10,5641,-0.010626009686728225,-0.009845403521067686,0.3102286828576494,-0.7985935617207772
KOTAKBANK|SUNPHARMA,KOTAKBANK,SUNPHARMA,120,2.0,10,2627,-0.011167873377610734,-0.010117477126472998,0.31404644080700417,-0.8144823667594563
KOTAKBANK|TCS,KOTAKBANK,TCS,60,1.0,10,9647,-0.008233144895367419,-0.007784577007209727,0.33855084482222453,-0.7106399916319178
KOTAKBANK|TCS,KOTAKBANK,TCS,60,1.5,10,5351,-0.0072778659463713525,-0.00682345365443528,0.35488693702111757,-0.6656850687039617
KOTAKBANK|TCS,KOTAKBANK,TCS,60,2.0,10,2349,-0.005890088081228857,-0.0056506160080354315,0.38058748403575987,-0.5877500587840858
KOTAKBANK|TCS,KOTAKBANK,TCS,120,1.0,10,9721,-0.00887394172664317,-0.00847237831764685,0.325583787676165,-0.7373761361814213
KOTAKBANK|TCS,KOTAKBANK,TCS,120,1.5,10,5592,-0.00801062741342523,-0.007754351181427845,0.3428111587982833,-0.7007370710461924
KOTAKBANK|TCS,KOTAKBANK,TCS,120,2.0,10,2416,-0.006898531829875718,-0.006456146045257825,0.36920529801324503,-0.6459671258944384
KOTAKBANK|TECHM,KOTAKBANK,TECHM,60,1.0,10,9225,-0.009750551961437369,-0.00894462596708796,0.3402710027100271,-0.7700193218076811
KOTAKBANK|TECHM,KOTAKBANK,TECHM,60,1.5,10,5316,-0.00946773070977781,-0.008759705242298056,0.34499623777276145,-0.7599541153384409
KOTAKBANK|TECHM,KOTAKBANK,TECHM,60,2.0,10,2402,-0.00802429710303933,-0.0073562132026674205,0.3755203996669442,-0.7013550163498314
KOTAKBANK|TECHM,KOTAKBANK,TECHM,120,1.0,10,9470,-0.010057780779503893,-0.009487446025251645,0.33252375923970434,-0.7804785429601824
KOTAKBANK|TECHM,KOTAKBANK,TECHM,120,1.5,10,5654,-0.009508691132008024,-0.008946558474328358,0.3422355854262469,-0.7614384917681908
KOTAKBANK|TECHM,KOTAKBANK,TECHM,120,2.0,10,2501,-0.008069154645975586,-0.0075637355492161615,0.3602558976409436,-0.7033739340987537
KOTAKBANK|ULTRACEMCO,KOTAKBANK,ULTRACEMCO,60,1.0,10,9259,-0.008776186437700718,-0.00779963099091753,0.3392374986499622,-0.7334620372155586
KOTAKBANK|ULTRACEMCO,KOTAKBANK,ULTRACEMCO,60,1.5,10,5190,-0.008950554902321729,-0.007613762148534662,0.3423892100192678,-0.7404037560274659
KOTAKBANK|ULTRACEMCO,KOTAKBANK,ULTRACEMCO,60,2.0,10,2385,-0.008217174032750548,-0.007152366490964908,0.36058700209643607,-0.7099401984956479
KOTAKBANK|ULTRACEMCO,KOTAKBANK,ULTRACEMCO,120,1.0,10,9546,-0.00847306863305785,-0.007948164585893204,0.33375235700817096,-0.7209530890729088
KOTAKBANK|ULTRACEMCO,KOTAKBANK,ULTRACEMCO,120,1.5,10,5323,-0.008123590154747048,-0.007413657977880806,0.3526207026113094,-0.7058057296199141
KOTAKBANK|ULTRACEMCO,KOTAKBANK,ULTRACEMCO,120,2.0,10,2462,-0.00846450253963764,-0.007318423902629767,0.35905767668562144,-0.7205912409509497
KOTAKBANK|WIPRO,KOTAKBANK,WIPRO,60,1.0,10,9473,-0.009493299658102892,-0.008864383201250197,0.32112319223054997,-0.7608817881584065
KOTAKBANK|WIPRO,KOTAKBANK,WIPRO,60,1.5,10,5503,-0.008997859944630657,-0.008394214164426301,0.32982009812829366,-0.7422558298444745
KOTAKBANK|WIPRO,KOTAKBANK,WIPRO,60,2.0,10,2419,-0.009317665105416211,-0.008401594475890239,0.333195535345184,-0.7544370414409377
KOTAKBANK|WIPRO,KOTAKBANK,WIPRO,120,1.0,10,9872,-0.009764544328917896,-0.00926852082687982,0.3122974068071313,-0.7705062580511026
KOTAKBANK|WIPRO,KOTAKBANK,WIPRO,120,1.5,10,5692,-0.009446929477722655,-0.008968806235660647,0.3206254392129304,-0.7591967846034104
KOTAKBANK|WIPRO,KOTAKBANK,WIPRO,120,2.0,10,2580,-0.009158431876344299,-0.008552085655359035,0.3302325581395349,-0.7484451500174557
LT|M&M,LT,M&M,60,1.0,10,9441,-0.009595460751432371,-0.008844121661447862,0.31098400593157505,-0.7645529124730092
LT|M&M,LT,M&M,60,1.5,10,5343,-0.009789747063696758,-0.009114499681027632,0.31180984465656,-0.7713807344294025
LT|M&M,LT,M&M,60,2.0,10,2446,-0.010072814294054846,-0.009111986655453364,0.3237939493049877,-0.7809780339416458
LT|M&M,LT,M&M,120,1.0,10,9347,-0.00884010538707647,-0.0083423138617669,0.31978174815448807,-0.7360278410820787
LT|M&M,LT,M&M,120,1.5,10,5301,-0.008959800103579954,-0.008290903538069962,0.3146576117713639,-0.7407667579416213
LT|M&M,LT,M&M,120,2.0,10,2406,-0.009339319044135548,-0.009257515747013759,0.3088113050706567,-0.7552408443729118
LT|MARUTI,LT,MARUTI,60,1.0,10,9321,-0.008626321870959984,-0.008454950869890218,0.3202446089475378,-0.7273487008235766
LT|MARUTI,LT,MARUTI,60,1.5,10,5421,-0.008691542755915767,-0.008198738077939714,0.32909057369489025,-0.730026150066808
LT|MARUTI,LT,MARUTI,60,2.0,10,2468,-0.008618802079716206,-0.00809277264342063,0.3346839546191248,-0.7270383072843221
LT|MARUTI,LT,MARUTI,120,1.0,10,9604,-0.008183808404450882,-0.00838303822343724,0.3145564348188255,-0.7084727919303022
LT|MARUTI,LT,MARUTI,120,1.5,10,5465,-0.007499629970526742,-0.007539660167014909,0.3343092406221409,-0.676703053563311
LT|MARUTI,LT,MARUTI,120,2.0,10,2403,-0.007693230284128113,-0.007270289431535905,0.3429047024552643,-0.6860264008364283
LT|NESTLEIND,LT,NESTLEIND,60,1.0,10,9231,-0.00788985235132538,-0.007881550997860644,0.3326833495829271,-0.695221894095023
LT|NESTLEIND,LT,NESTLEIND,60,1.5,10,5262,-0.007357392108984281,-0.007312806063813806,0.3392246294184721,-0.6696784422417605
LT|NESTLEIND,LT,NESTLEIND,60,2.0,10,2443,-0.007596132542585099,-0.007425372970536108,0.3467048710601719,-0.6813842712946637
LT|NESTLEIND,LT,NESTLEIND,120,1.0,10,9310,-0.00829159262171662,-0.008059223922740189,0.3266380236305048,-0.7131867185893825
LT|NESTLEIND,LT,NESTLEIND,120,1.5,10,5541,-0.007665176591197006,-0.0076188861868862374,0.3345966432051976,-0.6846921315153756
LT|NESTLEIND,LT,NESTLEIND,120,2.0,10,2471,-0.006770944702211606,-0.006778232056088646,0.35694050991501414,-0.6390788380407878
LT|ONGC,LT,ONGC,60,1.0,10,9117,-0.009217858701170386,-0.00829467413688493,0.3353076669957223,-0.7506981601533251
LT|ONGC,LT,ONGC,60,1.5,10,5266,-0.00878972427113786,-0.008355276846161427,0.3423851120394987,-0.7340075261578275
LT|ONGC,LT,ONGC,60,2.0,10,2352,-0.00847120729084312,-0.007847236779196885,0.3643707482993197,-0.7208745020330989
LT|ONGC,LT,ONGC,120,1.0,10,9361,-0.008837649712345685,-0.008021324387066897,0.33425916034611686,-0.7359297212789562
LT|ONGC,LT,ONGC,120,1.5,10,5267,-0.008406968132414436,-0.007438307699204954,0.349534839567116,-0.7181487701444929
LT|ONGC,LT,ONGC,120,2.0,10,2334,-0.007791184276960026,-0.007049048011174851,0.3658954584404456,-0.6906413882743934
LT|RELIANCE,LT,RELIANCE,60,1.0,10,9489,-0.010150297663495332,-0.008995742597576697,0.2925492675729792,-0.7835345827923912
LT|RELIANCE,LT,RELIANCE,60,1.5,10,5479,-0.010178749415350734,-0.008967252111531505,0.3027924803796313,-0.7844658833563092
LT|RELIANCE,LT,RELIANCE,60,2.0,10,2451,-0.010476270708548334,-0.008554903886880086,0.31456548347613217,-0.7939692748538628
LT|RELIANCE,LT,RELIANCE,120,1.0,10,9822,-0.010208643193174195,-0.009092534614140274,0.2983099165139483,-0.7854400976806202
LT|RELIANCE,LT,RELIANCE,120,1.5,10,5628,-0.010350212997396722,-0.00933608303767798,0.29815209665955933,-0.7899946644189642
LT|RELIANCE,LT,RELIANCE,120,2.0,10,2709,-0.010050907781979864,-0.00958080215181107,0.2997416020671835,-0.7802498097473574
LT|SBIN,LT,SBIN,60,1.0,10,9401,-0.009031723772310811,-0.008235747935337632,0.31262631634932453,-0.7435735901140181
LT|SBIN,LT,SBIN,60,1.5,10,5306,-0.008259991524761425,-0.007662209639987679,0.3258575197889182,-0.7118125498085179
LT|SBIN,LT,SBIN,60,2.0,10,2353,-0.007932724633425677,-0.0071735650286725815,0.33659158521036975,-0.6971911143920894
LT|SBIN,LT,SBIN,120,1.0,10,9451,-0.008657202276028108,-0.008135011427285897,0.3203893767855253,-0.7286196757619516
LT|SBIN,LT,SBIN,120,1.5,10,5532,-0.008031033055016307,-0.007745843333648593,0.32393347794649313,-0.7016590521638513
LT|SBIN,LT,SBIN,120,2.0,10,2429,-0.008509001536265647,-0.0077701610802076515,0.33100041169205435,-0.7224658985711212
LT|SUNPHARMA,LT,SUNPHARMA,60,1.0,10,9138,-0.009463004051484203,-0.00831487345666947,0.340118187787262,-0.7597822352756606
LT|SUNPHARMA,LT,SUNPHARMA,60,1.5,10,5171,-0.009013895785949032,-0.007682099325482965,0.3566041384645136,-0.7428806770336731
LT|SUNPHARMA,LT,SUNPHARMA,60,2.0,10,2291,-0.008195396713881925,-0.007006682065910808,0.38018332605848976,-0.7089832749049888
LT|SUNPHARMA,LT,SUNPHARMA,120,1.0,10,9173,-0.009480852523073758,-0.007919528476593128,0.33413278098768123,-0.7604306365142219
LT|SUNPHARMA,LT,SUNPHARMA,120,1.5,10,5232,-0.01025031035052867,-0.008869475843337762,0.33925840978593275,-0.7867907037200916
LT|SUNPHARMA,LT,SUNPHARMA,120,2.0,10,2535,-0.010371690042482144,-0.009721404547423571,0.3357001972386588,-0.7906771800616372
LT|TCS,LT,TCS,60,1.0,10,9487,-0.008799620118438121,-0.008033338387470359,0.3339306419310636,-0.7344055644162883
LT|TCS,LT,TCS,60,1.5,10,5438,-0.008757495592383688,-0.00809607159050995,0.3341301949246046,-0.732707087920917
LT|TCS,LT,TCS,60,2.0,10,2426,-0.009786205562814846,-0.008804711353241155,0.3239901071723001,-0.7712580527414672
LT|TCS,LT,TCS,120,1.0,10,9193,-0.00853711116446045,-0.00809405955845652,0.3373218753399326,-0.7236436590096718
LT|TCS,LT,TCS,120,1.5,10,5318,-0.008901680112024121,-0.008300319790714921,0.3356525009402031,-0.7384763384237363
LT|TCS,LT,TCS,120,2.0,10,2560,-0.009298195026407986,-0.008382631933118553,0.333984375,-0.7537120657573586
LT|TECHM,LT,TECHM,60,1.0,10,9459,-0.00890749940900088,-0.008570207329211111,0.3414737287239666,-0.7387065706260592
LT|TECHM,LT,TECHM,60,1.5,10,5302,-0.009041558006399242,-0.008346958079256582,0.34251225952470765,-0.7439550191529838
LT|TECHM,LT,TECHM,60,2.0,10,2339,-0.008634434347104421,-0.008471443048778959,0.3467293715262933,-0.7276831654116532
LT|TECHM,LT,TECHM,120,1.0,10,9423,-0.00917022641525216,-0.00909374501299703,0.33694152605327393,-0.7488939115473784
LT|TECHM,LT,TECHM,120,1.5,10,5536,-0.00918721023007115,-0.009581067215521807,0.3358020231213873,-0.7495387192525551
LT|TECHM,LT,TECHM,120,2.0,10,2557,-0.008238307732325457,-0.008471443048778959,0.3531482205709816,-0.7108658520710599
LT|ULTRACEMCO,LT,ULTRACEMCO,60,1.0,10,9170,-0.00791068967139279,-0.007516965076417907,0.3173391494002181,-0.6961805828126142
LT|ULTRACEMCO,LT,ULTRACEMCO,60,1.5,10,5116,-0.007614722797555061,-0.007035359344137838,0.3297498045347928,-0.6822782957838853
LT|ULTRACEMCO,LT,ULTRACEMCO,60,2.0,10,2402,-0.008207736875022935,-0.007910413482537005,0.3259783513738551,-0.7095259019250275
LT|ULTRACEMCO,LT,ULTRACEMCO,120,1.0,10,9343,-0.007967591514387706,-0.007705976508027349,0.31285454350850905,-0.6987833055048649
LT|ULTRACEMCO,LT,ULTRACEMCO,120,1.5,10,5172,-0.007899222561397341,-0.007538351791780038,0.3223124516627997,-0.6956533723481686
LT|ULTRACEMCO,LT,ULTRACEMCO,120,2.0,10,2400,-0.007713951656022817,-0.007477736330583744,0.3308333333333333,-0.6870083329767916
LT|WIPRO,LT,WIPRO,60,1.0,10,9557,-0.00960539650745259,-0.009181889582929884,0.30762791671026474,-0.7649069492121947
LT|WIPRO,LT,WIPRO,60,1.5,10,5472,-0.010010254366061393,-0.009468222760824522,0.3084795321637427,-0.778892015223002
LT|WIPRO,LT,WIPRO,60,2.0,10,2521,-0.010872725707036186,-0.01012665283907999,0.3010710035700119,-0.8059888919637768
LT|WIPRO,LT,WIPRO,120,1.0,10,9486,-0.009680485938050964,-0.009454453187281608,0.30181319839763865,-0.7675655355430415
LT|WIPRO,LT,WIPRO,120,1.5,10,5589,-0.01059627918539328,-0.010262318962371572,0.28913938092682057,-0.7976836925189226
LT|WIPRO,LT,WIPRO,120,2.0,10,2591,-0.010795196661283854,-0.011037826265600997,0.2886916248552682,-0.8036944951068753
M&M|MARUTI,M&M,MARUTI,60,1.0,10,9362,-0.009301461743719971,-0.008830107528940742,0.30474257637256996,-0.7538338514618692
M&M|MARUTI,M&M,MARUTI,60,1.5,10,5280,-0.00949113177580875,-0.00868269938543912,0.3079545454545455,-0.7608032730906396
M&M|MARUTI,M&M,MARUTI,60,2.0,10,2380,-0.010512360265777213,-0.008909157897503368,0.30126050420168066,-0.7950933596479264
M&M|MARUTI,M&M,MARUTI,120,1.0,10,9257,-0.009371095712583995,-0.008304295580848515,0.30787512152965324,-0.7564156775954123
M&M|MARUTI,M&M,MARUTI,120,1.5,10,5565,-0.009418292140187419,-0.008392344227251287,0.30799640610961365,-0.7581502727464826
M&M|MARUTI,M&M,MARUTI,120,2.0,10,2482,-0.009068141739638094,-0.00782104825116045,0.30942788074133765,-0.7449832730710715
M&M|NESTLEIND,M&M,NESTLEIND,60,1.0,10,9461,-0.009196028001177059,-0.008268675315639355,0.3404502695275341,-0.7498728459363373
M&M|NESTLEIND,M&M,NESTLEIND,60,1.5,10,5319,-0.009234258857204561,-0.008188518265436127,0.34611769129535624,-0.7513163916074281
M&M|NESTLEIND,M&M,NESTLEIND,60,2.0,10,2433,-0.008897663651173435,-0.008299088663118844,0.3493629264282778,-0.7383173153398344
M&M|NESTLEIND,M&M,NESTLEIND,120,1.0,10,9567,-0.009727381548254237,-0.00869248175293732,0.3365736385491795,-0.76921073053081
M&M|NESTLEIND,M&M,NESTLEIND,120,1.5,10,5439,-0.009209221324914849,-0.00813716628008939,0.3454679168964883,-0.7503719462230518
M&M|NESTLEIND,M&M,NESTLEIND,120,2.0,10,2480,-0.009617177710171378,-0.008085410367713678,0.3471774193548387,-0.7653260587968592
M&M|ONGC,M&M,ONGC,60,1.0,10,9269,-0.009968588621359417,-0.008880441636894762,0.34480526486136587,-0.7774917620869042
M&M|ONGC,M&M,ONGC,60,1.5,10,5262,-0.009602970611357526,-0.008548300485266759,0.3409350057012543,-0.764820557071721
M&M|ONGC,M&M,ONGC,60,2.0,10,2317,-0.009624810213747764,-0.00866803430813836,0.35304272766508416,-0.7655971845176055
M&M|ONGC,M&M,ONGC,120,1.0,10,9217,-0.010243031214659713,-0.009106656601142599,0.3403493544537268,-0.7865553669310561
M&M|ONGC,M&M,ONGC,120,1.5,10,5423,-0.009817872283296235,-0.008841955318890257,0.34464318642817626,-0.7723527067927601
M&M|ONGC,M&M,ONGC,120,2.0,10,2474,-0.010369876296013533,-0.009394081711156776,0.33589329021827,-0.7906196265794329
M&M|RELIANCE,M&M,RELIANCE,60,1.0,10,9603,-0.010210353021825417,-0.008924055989255357,0.32646048109965636,-0.785495687192951
M&M|RELIANCE,M&M,RELIANCE,60,1.5,10,5526,-0.010373751752201774,-0.008898367686767009,0.3204849800941006,-0.7907425827860701
