scenario,allocation,warmup_trade_count,lot_size,capital_budget_rupees,worst_trade_budget_rupees,drawdown_budget_rupees,allowed_lots,capital_lot_cap,worst_trade_lot_cap,drawdown_lot_cap,trades,first_entry,last_expiry,years,total_pnl_points_per_lot,worst_trade_points_per_lot,max_drawdown_points_per_lot,peak_margin_points_per_lot,one_lot_total_pnl_rupees,one_lot_worst_trade_rupees,one_lot_max_drawdown_rupees,one_lot_peak_margin_rupees,total_pnl_rupees,worst_trade_rupees,max_drawdown_rupees,peak_margin_rupees,capital_utilization,annualized_return_on_margin,annualized_pnl_rupees,annualized_return_on_capital_budget,positive_years,negative_years,positive_folds,negative_folds,max_year_pnl_share,deployable_under_budgets,passes_maturity_robustness
base,def_full_resg0_ovg50,1,75,1000000,50000,100000,11,11,354,1341,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,1672629.75,-1549.9687499999986,-819.8437499999812,938604.5625000059,0.9386045625000059,0.3162062221825812,319189.1411637931,0.3191891411637931,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,1000000,50000,200000,11,11,354,2683,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,1672629.75,-1549.9687499999986,-819.8437499999812,938604.5625000059,0.9386045625000059,0.3162062221825812,319189.1411637931,0.3191891411637931,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,1000000,100000,25000,11,11,709,335,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,1672629.75,-1549.9687499999986,-819.8437499999812,938604.5625000059,0.9386045625000059,0.3162062221825812,319189.1411637931,0.3191891411637931,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,1000000,100000,50000,11,11,709,670,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,1672629.75,-1549.9687499999986,-819.8437499999812,938604.5625000059,0.9386045625000059,0.3162062221825812,319189.1411637931,0.3191891411637931,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,1000000,100000,100000,11,11,709,1341,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,1672629.75,-1549.9687499999986,-819.8437499999812,938604.5625000059,0.9386045625000059,0.3162062221825812,319189.1411637931,0.3191891411637931,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,1000000,100000,200000,11,11,709,2683,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,1672629.75,-1549.9687499999986,-819.8437499999812,938604.5625000059,0.9386045625000059,0.3162062221825812,319189.1411637931,0.3191891411637931,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,10000,25000,23,23,70,335,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,10000,50000,23,23,70,670,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,10000,100000,23,23,70,1341,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,10000,200000,23,23,70,2683,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,25000,25000,23,23,177,335,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,25000,50000,23,23,177,670,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,25000,100000,23,23,177,1341,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,25000,200000,23,23,177,2683,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,50000,25000,23,23,354,335,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,50000,50000,23,23,354,670,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,50000,100000,23,23,354,1341,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,50000,200000,23,23,354,2683,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,100000,25000,23,23,709,335,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,100000,50000,23,23,709,670,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,100000,100000,23,23,709,1341,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
base,def_full_resg0_ovg50,1,75,2000000,100000,200000,23,23,709,2683,50,2019-02-25,2024-05-23,5.240246406570842,2027.4299999999998,-1.8787499999999984,-0.9937499999999773,1137.7025000000071,152057.25,-140.9062499999999,-74.5312499999983,85327.68750000054,3497316.75,-3240.8437499999973,-1714.218749999961,1962536.8125000123,0.9812684062500062,0.3162062221825812,667395.4769788401,0.33369773848942,5,0,4,0,0.2761704473150738,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,10000,25000,3,3,12,17,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,10000,50000,3,3,12,35,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,10000,100000,3,3,12,71,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,10000,200000,3,3,12,142,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,25000,25000,3,3,32,17,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,25000,50000,3,3,32,35,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,25000,100000,3,3,32,71,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,25000,200000,3,3,32,142,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,50000,25000,3,3,64,17,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,50000,50000,3,3,64,35,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,50000,100000,3,3,64,71,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,50000,200000,3,3,64,142,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,100000,25000,3,3,128,17,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,100000,50000,3,3,128,35,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,100000,100000,3,3,128,71,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,200000,100000,200000,3,3,128,142,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,121902.75,-2329.875,-4223.249999999996,171158.25000000696,0.8557912500000348,0.17317561869877474,23262.789674764892,0.11631394837382446,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,500000,10000,25000,8,8,12,17,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,325074.0,-6213.0,-11261.999999999989,456422.00000001857,0.9128440000000372,0.17317561869877474,62034.10579937304,0.12406821159874609,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,500000,10000,50000,8,8,12,35,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,325074.0,-6213.0,-11261.999999999989,456422.00000001857,0.9128440000000372,0.17317561869877474,62034.10579937304,0.12406821159874609,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,500000,10000,100000,8,8,12,71,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,325074.0,-6213.0,-11261.999999999989,456422.00000001857,0.9128440000000372,0.17317561869877474,62034.10579937304,0.12406821159874609,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,500000,10000,200000,8,8,12,142,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,325074.0,-6213.0,-11261.999999999989,456422.00000001857,0.9128440000000372,0.17317561869877474,62034.10579937304,0.12406821159874609,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,500000,25000,25000,8,8,32,17,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,325074.0,-6213.0,-11261.999999999989,456422.00000001857,0.9128440000000372,0.17317561869877474,62034.10579937304,0.12406821159874609,5,0,4,0,0.32707322025138896,True,True
harsh_stress,def_full_resg0_ovg50,1,50,500000,25000,50000,8,8,32,35,50,2019-02-25,2024-05-23,5.240246406570842,812.685,-15.5325,-28.154999999999973,1141.0550000000464,40634.25,-776.625,-1407.7499999999986,57052.75000000232,325074.0,-6213.0,-11261.999999999989,456422.00000001857,0.9128440000000372,0.17317561869877474,62034.10579937304,0.12406821159874609,5,0,4,0,0.32707322025138896,True,True
