trade_date,expiry_date,days_to_expiry,strike,option_type,open,high,low,close,settle_pr,contracts,val_inlakh,open_int,chg_in_oi,has_traded
2024-07-05,2024-07-25,20,21350.0,PE,0.0,0.0,0.0,5.25,0.1,0,0.0,8200,0,False
2024-07-05,2024-07-25,20,21400.0,PE,5.35,7.15,4.9,5.55,5.55,1890,10113.9,25925,-11350,True
2024-07-05,2024-07-25,20,21450.0,PE,6.7,6.7,5.8,5.8,0.15,2,10.72,3500,-25,True
2024-07-05,2024-07-25,20,21500.0,PE,6.2,6.9,5.45,5.95,5.95,10618,57087.36,1090500,-31700,True
2024-07-05,2024-07-25,20,21550.0,PE,6.05,6.95,6.0,6.95,0.2,14,75.44,4000,0,True
2024-07-05,2024-07-25,20,21600.0,PE,7.15,7.15,4.7,5.75,5.75,657,3548.8,44650,225,True
2024-07-05,2024-07-25,20,21650.0,PE,0.0,0.0,0.0,14.8,0.35,0,0.0,3525,0,False
2024-07-05,2024-07-25,20,21700.0,PE,7.0,9.9,5.3,5.75,5.75,2721,14765.53,59175,-13850,True
2024-07-05,2024-07-25,20,21750.0,PE,0.0,0.0,0.0,7.8,0.5,0,0.0,5075,0,False
2024-07-05,2024-07-25,20,21800.0,PE,7.25,7.75,5.55,6.5,6.5,1228,6694.6,139575,1725,True
2024-07-05,2024-07-25,20,21850.0,PE,6.5,8.7,5.5,7.1,7.1,333,1819.56,6000,2775,True
2024-07-05,2024-07-25,20,21900.0,PE,7.2,9.95,6.2,6.55,6.55,5280,28916.89,95375,-25150,True
2024-07-05,2024-07-25,20,21950.0,PE,7.45,7.45,7.45,7.45,1.05,2,10.97,17725,0,True
2024-07-05,2024-07-25,20,22000.0,PE,10.0,10.4,7.5,7.8,7.8,28446,156511.7,2254800,-98925,True
2024-07-05,2024-07-25,20,22050.0,PE,7.8,8.0,7.8,7.9,1.5,33,181.97,6350,275,True
2024-07-05,2024-07-25,20,22100.0,PE,9.85,10.5,6.75,7.65,7.65,7229,39955.05,100175,-60750,True
2024-07-05,2024-07-25,20,22150.0,PE,9.65,10.0,7.45,7.95,7.95,199,1102.39,15875,-1075,True
2024-07-05,2024-07-25,20,22200.0,PE,10.05,10.4,7.9,8.2,8.2,9415,52274.21,176400,-47350,True
2024-07-05,2024-07-25,20,22250.0,PE,10.95,10.95,7.6,8.05,8.05,193,1073.97,13725,-1425,True
2024-07-05,2024-07-25,20,22300.0,PE,11.5,12.4,7.85,8.2,8.2,7940,44283.97,144825,13875,True
2024-07-05,2024-07-25,20,22350.0,PE,10.8,13.8,7.5,8.05,8.05,231,1291.28,5275,-1400,True
2024-07-05,2024-07-25,20,22400.0,PE,11.95,12.15,8.4,8.9,8.9,9599,53778.45,225225,45000,True
2024-07-05,2024-07-25,20,22450.0,PE,12.5,13.5,8.7,9.9,9.9,427,2397.67,7175,325,True
2024-07-05,2024-07-25,20,22500.0,PE,15.95,15.95,9.9,10.25,10.25,31421,176833.7,1650800,-31075,True
2024-07-05,2024-07-25,20,22550.0,PE,16.35,19.65,10.4,10.85,10.85,809,4563.12,32025,-275,True
2024-07-05,2024-07-25,20,22600.0,PE,13.45,15.7,10.55,11.1,11.1,14245,80528.13,215375,65000,True
2024-07-05,2024-07-25,20,22650.0,PE,16.0,24.2,10.55,11.8,11.8,1238,7014.35,29225,4425,True
2024-07-05,2024-07-25,20,22700.0,PE,16.55,18.45,11.9,12.4,12.4,14494,82303.55,292750,45050,True
2024-07-05,2024-07-25,20,22750.0,PE,17.0,18.9,13.0,13.35,13.35,1443,8212.48,31425,-5850,True
2024-07-05,2024-07-25,20,22800.0,PE,20.0,21.25,13.9,14.55,14.55,19990,114026.93,617100,-48650,True
2024-07-05,2024-07-25,20,22850.0,PE,21.0,24.7,14.45,15.35,15.35,1056,6036.9,31325,-4950,True
2024-07-05,2024-07-25,20,22900.0,PE,22.8,23.55,15.55,16.3,16.3,13073,74903.29,217175,-19000,True
2024-07-05,2024-07-25,20,22950.0,PE,22.55,25.3,16.35,17.7,17.7,1531,8791.92,20550,-1750,True
2024-07-05,2024-07-25,20,23000.0,PE,29.9,29.9,18.4,19.6,19.6,73438,422684.51,3835425,33850,True
2024-07-05,2024-07-25,20,23050.0,PE,27.25,29.65,19.55,20.65,20.65,6458,37252.11,26450,3000,True
2024-07-05,2024-07-25,20,23100.0,PE,29.0,31.95,21.0,22.65,22.65,22136,127972.05,347000,-34950,True
2024-07-05,2024-07-25,20,23150.0,PE,30.0,34.85,22.7,24.5,24.5,1698,9838.49,25750,4675,True
2024-07-05,2024-07-25,20,23200.0,PE,35.95,37.6,24.0,26.0,26.0,40256,233787.49,775000,4925,True
2024-07-05,2024-07-25,20,23250.0,PE,38.0,41.7,26.85,28.65,28.65,3676,21397.1,48650,5300,True
2024-07-05,2024-07-25,20,23300.0,PE,39.4,45.9,29.3,31.5,31.5,23101,134774.27,599475,11600,True
2024-07-05,2024-07-25,20,23350.0,PE,43.3,50.3,32.25,34.4,34.4,2834,16571.55,79450,-350,True
2024-07-05,2024-07-25,20,23400.0,PE,50.0,60.0,34.8,37.75,37.75,30463,178535.63,732850,-13525,True
2024-07-05,2024-07-25,20,23450.0,PE,53.0,61.0,39.15,42.2,42.2,3305,19416.71,67250,3575,True
2024-07-05,2024-07-25,20,23500.0,PE,63.05,67.25,42.8,46.75,46.75,128739,758106.52,4418525,-24075,True
2024-07-05,2024-07-25,20,23550.0,PE,71.7,74.0,47.8,51.85,51.85,6018,35520.01,108350,7125,True
2024-07-05,2024-07-25,20,23600.0,PE,76.05,82.3,53.7,58.15,58.15,47968,283827.41,1923725,29625,True
2024-07-05,2024-07-25,20,23650.0,PE,78.8,90.0,58.65,63.05,63.05,3779,22411.78,69250,12600,True
2024-07-05,2024-07-25,20,23700.0,PE,81.4,99.5,64.85,70.8,70.8,50298,299044.44,1190150,-50175,True
2024-07-05,2024-07-25,20,23750.0,PE,102.8,109.5,71.5,76.85,76.85,6524,38880.86,111050,39950,True
2024-07-05,2024-07-25,20,23800.0,PE,108.0,120.95,80.1,86.7,86.7,67981,406163.86,1869250,133475,True
2024-07-05,2024-07-25,20,23850.0,PE,117.55,132.0,88.35,95.1,95.1,4273,25592.8,89225,6675,True
2024-07-05,2024-07-25,20,23900.0,PE,130.0,144.35,96.9,105.5,105.5,32943,197835.1,619875,13550,True
2024-07-05,2024-07-25,20,23950.0,PE,141.55,158.75,107.45,113.25,113.25,3359,20221.41,73900,275,True
2024-07-05,2024-07-25,20,24000.0,PE,159.8,173.5,118.55,129.05,129.05,188031,1135150.48,4838300,171925,True
2024-07-05,2024-07-25,20,24050.0,PE,171.05,190.0,131.4,138.45,138.45,4687,28364.83,66950,24400,True
2024-07-05,2024-07-25,20,24100.0,PE,192.45,208.0,143.35,155.05,155.05,33015,200381.99,653850,36825,True
2024-07-05,2024-07-25,20,24150.0,PE,209.55,228.0,158.65,170.4,170.4,6886,41910.5,73475,-1025,True
2024-07-05,2024-07-25,20,24200.0,PE,216.35,249.0,174.35,190.4,190.4,103796,633554.53,1294925,100725,True
2024-07-05,2024-07-25,20,24250.0,PE,218.0,271.55,192.1,208.45,208.45,14422,88276.67,84525,3975,True
2024-07-05,2024-07-25,20,24300.0,PE,250.0,295.0,210.15,226.65,226.65,101319,621930.51,929900,-4100,True
2024-07-05,2024-07-25,20,24350.0,PE,289.05,320.0,230.4,243.85,243.85,8318,51198.29,76575,-9025,True
2024-07-05,2024-07-25,20,24400.0,PE,306.7,346.9,251.0,266.0,266.0,54958,339356.81,463175,-74150,True
2024-07-05,2024-07-25,20,24450.0,PE,339.1,376.0,275.75,288.05,288.05,2503,15496.99,22750,-5050,True
2024-07-05,2024-07-25,20,24500.0,PE,351.75,406.7,300.0,323.95,323.95,76262,473845.11,1292300,144875,True
2024-07-05,2024-07-25,20,24550.0,PE,413.45,436.95,330.75,341.95,341.95,1268,7900.94,15900,7450,True
2024-07-05,2024-07-25,20,24600.0,PE,383.8,470.0,353.85,366.15,366.15,15554,97251.39,144925,7150,True
2024-07-05,2024-07-25,20,24650.0,PE,465.0,502.1,388.1,401.6,401.6,295,1850.84,4925,1575,True
2024-07-05,2024-07-25,20,24700.0,PE,502.35,537.45,413.35,437.6,437.6,2879,18123.76,27950,325,True
2024-07-05,2024-07-25,20,24750.0,PE,484.85,542.5,453.5,475.65,475.65,68,428.95,7375,1075,True
2024-07-05,2024-07-25,20,24800.0,PE,567.95,616.0,480.0,503.75,503.75,2156,13665.16,150000,-825,True
2024-07-05,2024-07-25,20,24850.0,PE,650.0,650.0,525.35,541.7,541.7,41,260.4,7550,-325,True
2024-07-05,2024-07-25,20,24900.0,PE,649.95,686.8,557.25,581.9,581.9,225,1434.95,10175,675,True
2024-07-05,2024-07-25,20,24950.0,PE,680.0,680.0,600.0,626.7,626.7,4,25.59,5050,0,True
2024-07-05,2024-07-25,20,25000.0,PE,724.95,789.0,633.2,661.0,661.0,17589,113074.57,1004225,-20875,True
2024-07-05,2024-07-25,20,25050.0,PE,839.75,839.75,666.9,683.5,683.5,71,456.92,1650,25,True
2024-07-05,2024-07-25,20,25100.0,PE,850.0,863.55,766.55,835.85,820.0,20,129.67,4875,175,True
2024-07-05,2024-07-25,20,25150.0,PE,894.3,894.3,835.75,835.75,858.35,5,32.49,550,25,True
2024-07-05,2024-07-25,20,25200.0,PE,938.0,960.8,821.0,825.95,825.95,76,495.77,5875,375,True
2024-07-05,2024-07-25,20,25250.0,PE,0.0,0.0,0.0,1068.65,937.25,0,0.0,500,0,False
2024-07-05,2024-07-25,20,25300.0,PE,998.5,1013.95,905.0,905.0,905.0,10,65.72,2050,125,True
2024-07-05,2024-07-25,20,25350.0,PE,0.0,0.0,0.0,2389.25,1018.9,0,0.0,0,0,False
2024-07-05,2024-07-25,20,25400.0,PE,1128.25,1141.45,1081.0,1098.15,1060.7,5,33.13,2525,50,True
2024-07-05,2024-07-25,20,25450.0,PE,0.0,0.0,0.0,2479.95,1103.05,0,0.0,0,0,False
2024-07-05,2024-07-25,20,25500.0,PE,1200.0,1257.5,1086.3,1121.15,1121.15,1843,12290.49,252775,3150,True
2024-07-05,2024-07-25,20,25550.0,PE,0.0,0.0,0.0,1290.35,1189.4,0,0.0,1250,0,False
2024-07-05,2024-07-25,20,25600.0,PE,1190.25,1220.0,1190.25,1207.6,1207.6,4,26.8,1125,25,True
2024-07-05,2024-07-25,20,25650.0,PE,0.0,0.0,0.0,2663.4,1277.7,0,0.0,0,0,False
2024-07-05,2024-07-25,20,25700.0,PE,0.0,0.0,0.0,1305.0,1322.55,0,0.0,575,0,False
2024-07-05,2024-07-25,20,25750.0,PE,0.0,0.0,0.0,2756.15,1367.85,0,0.0,0,0,False
2024-07-05,2024-07-25,20,25800.0,PE,1431.5,1453.65,1431.5,1452.95,1413.45,27,183.94,5800,125,True
2024-07-05,2024-07-25,20,25850.0,PE,0.0,0.0,0.0,2849.4,1459.5,0,0.0,0,0,False
2024-07-05,2024-07-25,20,25900.0,PE,0.0,0.0,0.0,1502.0,1505.8,0,0.0,525,0,False
2024-07-05,2024-07-25,20,25950.0,PE,0.0,0.0,0.0,2943.2,1552.5,0,0.0,0,0,False
2024-07-05,2024-07-25,20,26000.0,PE,1708.35,1740.1,1571.55,1586.0,1586.0,889,6134.95,40000,20650,True
2024-07-05,2024-07-25,20,26050.0,PE,0.0,0.0,0.0,3037.5,1646.65,0,0.0,0,0,False
2024-07-05,2024-08-01,27,21750.0,CE,0.0,0.0,0.0,2036.95,2689.65,0,0.0,0,0,False
2024-07-05,2024-08-01,27,21800.0,CE,0.0,0.0,0.0,1991.0,2640.25,0,0.0,0,0,False
2024-07-05,2024-08-01,27,21850.0,CE,0.0,0.0,0.0,1945.25,2590.9,0,0.0,0,0,False
2024-07-05,2024-08-01,27,21900.0,CE,0.0,0.0,0.0,1899.85,2541.55,0,0.0,0,0,False
2024-07-05,2024-08-01,27,21950.0,CE,0.0,0.0,0.0,1854.7,2492.3,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22000.0,CE,0.0,0.0,0.0,1809.9,2443.1,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22050.0,CE,0.0,0.0,0.0,1765.45,2394.0,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22100.0,CE,0.0,0.0,0.0,1721.35,2344.95,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22150.0,CE,0.0,0.0,0.0,1677.6,2296.0,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22200.0,CE,0.0,0.0,0.0,1634.2,2247.15,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22250.0,CE,0.0,0.0,0.0,1591.25,2198.45,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22300.0,CE,0.0,0.0,0.0,1548.7,2149.85,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22350.0,CE,0.0,0.0,0.0,1506.6,2101.35,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22400.0,CE,0.0,0.0,0.0,1738.85,2053.05,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22450.0,CE,0.0,0.0,0.0,1423.7,2004.9,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22500.0,CE,0.0,0.0,0.0,1382.95,1956.95,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22550.0,CE,0.0,0.0,0.0,1342.75,1909.15,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22600.0,CE,0.0,0.0,0.0,1303.0,1861.6,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22650.0,CE,0.0,0.0,0.0,1263.85,1814.3,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22700.0,CE,0.0,0.0,0.0,1225.2,1767.2,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22750.0,CE,0.0,0.0,0.0,1187.1,1720.4,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22800.0,CE,0.0,0.0,0.0,1149.55,1673.85,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22850.0,CE,0.0,0.0,0.0,1113.5,1627.65,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22900.0,CE,0.0,0.0,0.0,1076.1,1581.75,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22950.0,CE,0.0,0.0,0.0,1040.35,1536.25,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23000.0,CE,0.0,0.0,0.0,1337.0,1491.1,0,0.0,50,0,False
2024-07-05,2024-08-01,27,23050.0,CE,0.0,0.0,0.0,970.85,1446.35,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23100.0,CE,0.0,0.0,0.0,937.05,1402.0,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23150.0,CE,0.0,0.0,0.0,903.9,1358.1,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23200.0,CE,0.0,0.0,0.0,871.4,1314.7,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23250.0,CE,0.0,0.0,0.0,839.6,1271.8,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23300.0,CE,0.0,0.0,0.0,1210.8,1229.4,0,0.0,25,0,False
2024-07-05,2024-08-01,27,23350.0,CE,0.0,0.0,0.0,778.05,1187.55,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23400.0,CE,0.0,0.0,0.0,715.9,1146.25,0,0.0,50,0,False
2024-07-05,2024-08-01,27,23450.0,CE,0.0,0.0,0.0,719.3,1105.55,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23500.0,CE,0.0,0.0,0.0,949.8,1065.5,0,0.0,1500,0,False
2024-07-05,2024-08-01,27,23550.0,CE,0.0,0.0,0.0,812.35,1026.05,0,0.0,200,0,False
2024-07-05,2024-08-01,27,23600.0,CE,0.0,0.0,0.0,697.4,987.3,0,0.0,75,0,False
2024-07-05,2024-08-01,27,23650.0,CE,0.0,0.0,0.0,748.5,949.25,0,0.0,525,0,False
2024-07-05,2024-08-01,27,23700.0,CE,0.0,0.0,0.0,811.35,912.8,0,0.0,50,0,False
2024-07-05,2024-08-01,27,23750.0,CE,0.0,0.0,0.0,803.35,875.05,0,0.0,375,0,False
2024-07-05,2024-08-01,27,23800.0,CE,700.0,700.0,630.0,630.0,839.2,3,18.35,300,-25,True
2024-07-05,2024-08-01,27,23850.0,CE,668.2,668.2,647.4,647.4,804.1,2,12.25,100,0,True
2024-07-05,2024-08-01,27,23900.0,CE,655.6,655.6,590.05,636.85,769.75,3,18.39,300,0,True
2024-07-05,2024-08-01,27,23950.0,CE,598.35,598.35,557.15,557.15,736.25,2,12.26,225,25,True
2024-07-05,2024-08-01,27,24000.0,CE,538.15,608.95,489.0,592.2,592.2,542,3326.25,19950,4975,True
2024-07-05,2024-08-01,27,24050.0,CE,506.4,531.3,481.0,481.0,671.75,8,49.1,400,25,True
2024-07-05,2024-08-01,27,24100.0,CE,462.65,535.85,431.0,518.35,518.35,66,405.5,3200,-200,True
2024-07-05,2024-08-01,27,24150.0,CE,425.0,505.55,363.1,492.8,492.8,15,92.22,650,75,True
2024-07-05,2024-08-01,27,24200.0,CE,390.65,467.1,368.1,445.8,445.8,383,2356.72,5050,2425,True
2024-07-05,2024-08-01,27,24250.0,CE,433.35,433.35,339.55,401.15,401.15,229,1410.4,2325,1950,True
2024-07-05,2024-08-01,27,24300.0,CE,346.75,411.05,314.15,387.1,387.1,376,2317.95,5675,2750,True
2024-07-05,2024-08-01,27,24350.0,CE,359.0,370.0,291.8,350.7,350.7,102,629.57,2325,1225,True
2024-07-05,2024-08-01,27,24400.0,CE,300.0,347.65,265.85,336.0,336.0,460,2841.12,7050,3300,True
2024-07-05,2024-08-01,27,24450.0,CE,266.1,315.0,248.4,306.75,306.75,41,253.47,850,150,True
2024-07-05,2024-08-01,27,24500.0,CE,254.0,296.1,223.0,274.6,274.6,924,5717.22,18425,3125,True
2024-07-05,2024-08-01,27,24550.0,CE,0.0,0.0,0.0,256.1,400.85,0,0.0,0,0,False
2024-07-05,2024-08-01,27,24600.0,CE,379.85,379.85,379.85,379.85,378.6,2,12.48,75,50,True
2024-07-05,2024-08-01,27,24650.0,CE,0.0,0.0,0.0,229.45,357.2,0,0.0,0,0,False
2024-07-05,2024-08-01,27,24700.0,CE,0.0,0.0,0.0,218.05,336.65,0,0.0,0,0,False
2024-07-05,2024-08-01,27,24750.0,CE,0.0,0.0,0.0,206.2,316.95,0,0.0,0,0,False
2024-07-05,2024-08-01,27,24800.0,CE,145.0,167.1,120.1,153.4,153.4,520,3242.04,8375,675,True
2024-07-05,2024-08-01,27,24850.0,CE,0.0,0.0,0.0,192.05,280.1,0,0.0,175,0,False
2024-07-05,2024-08-01,27,24900.0,CE,0.0,0.0,0.0,172.5,262.85,0,0.0,0,0,False
2024-07-05,2024-08-01,27,24950.0,CE,0.0,0.0,0.0,162.6,246.45,0,0.0,0,0,False
2024-07-05,2024-08-01,27,25000.0,CE,103.5,111.0,79.45,104.15,104.15,4014,25181.58,62400,17475,True
2024-07-05,2024-08-01,27,25050.0,CE,0.0,0.0,0.0,144.1,215.9,0,0.0,0,0,False
2024-07-05,2024-08-01,27,25100.0,CE,75.0,85.7,56.95,79.8,79.8,786,4946.41,8550,950,True
2024-07-05,2024-08-01,27,25150.0,CE,96.25,96.25,62.0,70.6,70.6,22,138.71,575,450,True
2024-07-05,2024-08-01,27,25200.0,CE,90.2,90.2,54.9,60.35,60.35,22,138.93,425,350,True
2024-07-05,2024-08-01,27,25250.0,CE,0.0,0.0,0.0,112.25,163.7,0,0.0,0,0,False
2024-07-05,2024-08-01,27,25300.0,CE,77.5,77.5,40.0,49.5,49.5,219,1387.76,3300,3300,True
2024-07-05,2024-08-01,27,25350.0,CE,40.6,48.6,39.85,40.25,40.25,153,971.17,3775,1400,True
2024-07-05,2024-08-01,27,25400.0,CE,40.35,46.75,35.0,42.15,42.15,27,171.72,600,175,True
2024-07-05,2024-08-01,27,25450.0,CE,0.0,0.0,0.0,36.6,121.85,0,0.0,2175,0,False
2024-07-05,2024-08-01,27,25500.0,CE,28.3,32.15,20.8,28.35,28.35,568,3624.87,9950,2800,True
2024-07-05,2024-08-01,27,25550.0,CE,0.0,0.0,0.0,32.0,104.45,0,0.0,50,0,False
2024-07-05,2024-08-01,27,25600.0,CE,26.05,34.95,20.05,24.25,24.25,438,2805.72,9275,2025,True
2024-07-05,2024-08-01,27,25650.0,CE,25.0,25.6,14.3,16.65,16.65,13,83.43,350,250,True
2024-07-05,2024-08-01,27,25700.0,CE,0.0,0.0,0.0,25.2,82.15,0,0.0,25,0,False
2024-07-05,2024-08-01,27,25750.0,CE,20.9,23.8,13.25,15.0,75.65,55,354.29,3175,375,True
2024-07-05,2024-08-01,27,25800.0,CE,15.15,18.85,13.65,16.45,16.45,163,1051.96,12650,-575,True
2024-07-05,2024-08-01,27,25850.0,CE,15.0,17.6,12.0,12.0,12.0,15,96.98,600,-100,True
2024-07-05,2024-08-01,27,25900.0,CE,15.6,15.6,8.15,13.2,13.2,160,1036.47,4675,-725,True
2024-07-05,2024-08-01,27,25950.0,CE,13.5,13.6,12.5,13.5,53.8,4,25.96,125,75,True
2024-07-05,2024-08-01,27,26000.0,CE,13.15,13.15,9.0,12.35,12.35,1155,7510.73,9425,7525,True
2024-07-05,2024-08-01,27,26050.0,CE,14.25,14.25,9.05,10.9,10.9,727,4736.6,5325,3100,True
2024-07-05,2024-08-01,27,21750.0,PE,0.0,0.0,0.0,27.95,1.9,0,0.0,250,0,False
2024-07-05,2024-08-01,27,21800.0,PE,0.0,0.0,0.0,7.6,2.2,0,0.0,550,0,False
2024-07-05,2024-08-01,27,21850.0,PE,0.0,0.0,0.0,8.55,2.55,0,0.0,425,0,False
2024-07-05,2024-08-01,27,21900.0,PE,0.0,0.0,0.0,49.9,3.0,0,0.0,0,0,False
2024-07-05,2024-08-01,27,21950.0,PE,0.0,0.0,0.0,54.35,3.45,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22000.0,PE,12.15,17.1,12.15,13.25,13.25,39,214.63,7750,625,True
2024-07-05,2024-08-01,27,22050.0,PE,0.0,0.0,0.0,64.25,4.65,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22100.0,PE,0.0,0.0,0.0,22.8,5.35,0,0.0,175,0,False
2024-07-05,2024-08-01,27,22150.0,PE,0.0,0.0,0.0,75.55,6.1,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22200.0,PE,0.0,0.0,0.0,81.75,7.0,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22250.0,PE,0.0,0.0,0.0,59.3,8.05,0,0.0,25,0,False
2024-07-05,2024-08-01,27,22300.0,PE,17.0,17.0,17.0,17.0,9.15,3,16.73,1450,50,True
2024-07-05,2024-08-01,27,22350.0,PE,0.0,0.0,0.0,102.9,10.45,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22400.0,PE,25.45,25.45,9.45,9.45,11.85,2,11.2,25,0,True
2024-07-05,2024-08-01,27,22450.0,PE,28.4,28.4,28.4,28.4,13.45,1,5.61,125,0,True
2024-07-05,2024-08-01,27,22500.0,PE,16.05,23.0,16.0,19.6,19.6,247,1390.55,10150,800,True
2024-07-05,2024-08-01,27,22550.0,PE,20.8,21.8,20.8,21.8,17.2,3,16.92,275,75,True
2024-07-05,2024-08-01,27,22600.0,PE,22.0,37.0,14.8,25.9,25.9,4,22.62,1650,25,True
2024-07-05,2024-08-01,27,22650.0,PE,0.0,0.0,0.0,43.15,21.8,0,0.0,25,0,False
2024-07-05,2024-08-01,27,22700.0,PE,25.15,25.15,24.0,24.0,24.45,7,39.76,475,150,True
2024-07-05,2024-08-01,27,22750.0,PE,0.0,0.0,0.0,50.1,27.35,0,0.0,75,0,False
2024-07-05,2024-08-01,27,22800.0,PE,34.0,34.0,27.0,31.95,30.6,56,319.61,4150,225,True
2024-07-05,2024-08-01,27,22850.0,PE,34.65,34.65,34.0,34.0,34.1,2,11.44,50,50,True
2024-07-05,2024-08-01,27,22900.0,PE,0.0,0.0,0.0,217.8,37.95,0,0.0,0,0,False
2024-07-05,2024-08-01,27,22950.0,PE,0.0,0.0,0.0,231.65,42.2,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23000.0,PE,45.0,50.0,34.0,36.05,36.05,1572,9054.65,24500,7025,True
2024-07-05,2024-08-01,27,23050.0,PE,36.05,36.05,36.05,36.05,36.05,10,57.71,275,250,True
2024-07-05,2024-08-01,27,23100.0,PE,0.0,0.0,0.0,60.0,57.15,0,0.0,75,0,False
2024-07-05,2024-08-01,27,23150.0,PE,45.05,47.3,45.05,45.05,45.05,13,75.38,350,25,True
2024-07-05,2024-08-01,27,23200.0,PE,49.7,50.3,44.75,44.75,69.35,12,69.74,1450,0,True
2024-07-05,2024-08-01,27,23250.0,PE,0.0,0.0,0.0,69.65,76.15,0,0.0,75,0,False
2024-07-05,2024-08-01,27,23300.0,PE,64.8,70.95,51.0,51.15,51.15,87,508.0,2375,1075,True
2024-07-05,2024-08-01,27,23350.0,PE,0.0,0.0,0.0,194.5,91.35,0,0.0,50,0,False
2024-07-05,2024-08-01,27,23400.0,PE,87.55,87.6,63.0,63.2,63.2,52,305.07,3000,750,True
2024-07-05,2024-08-01,27,23450.0,PE,0.0,0.0,0.0,406.4,108.85,0,0.0,0,0,False
2024-07-05,2024-08-01,27,23500.0,PE,85.3,102.2,72.9,78.55,78.55,1528,9009.62,35900,5350,True
2024-07-05,2024-08-01,27,23550.0,PE,145.85,145.85,97.3,102.15,102.15,4,23.66,75,75,True
2024-07-05,2024-08-01,27,23600.0,PE,104.0,119.9,84.0,89.95,89.95,274,1623.34,6000,1375,True
2024-07-05,2024-08-01,27,23650.0,PE,0.0,0.0,0.0,249.95,151.5,0,0.0,125,0,False
2024-07-05,2024-08-01,27,23700.0,PE,133.0,136.7,101.55,103.5,103.5,127,756.15,2675,975,True
2024-07-05,2024-08-01,27,23750.0,PE,0.0,0.0,0.0,150.0,176.8,0,0.0,475,0,False
2024-07-05,2024-08-01,27,23800.0,PE,143.25,160.0,117.0,121.1,121.1,168,1005.41,5450,1475,True
2024-07-05,2024-08-01,27,23850.0,PE,153.65,156.75,120.0,136.7,136.7,9,53.97,375,100,True
2024-07-05,2024-08-01,27,23900.0,PE,168.0,188.8,140.0,146.95,146.95,49,294.7,1900,225,True
2024-07-05,2024-08-01,27,23950.0,PE,184.15,193.35,165.2,176.1,176.1,12,72.38,350,75,True
2024-07-05,2024-08-01,27,24000.0,PE,200.0,220.0,162.0,169.9,169.9,2462,14891.13,38375,-1000,True
2024-07-05,2024-08-01,27,24050.0,PE,207.0,207.0,177.35,183.7,183.7,7,42.43,225,100,True
2024-07-05,2024-08-01,27,24100.0,PE,244.0,255.75,191.65,200.2,200.2,648,3942.91,4675,-2625,True
2024-07-05,2024-08-01,27,24150.0,PE,264.9,273.5,208.8,219.05,219.05,43,262.24,1675,375,True
2024-07-05,2024-08-01,27,24200.0,PE,287.15,298.45,221.1,241.5,241.5,632,3864.9,6325,725,True
2024-07-05,2024-08-01,27,24250.0,PE,281.6,334.9,238.7,256.05,256.05,170,1042.74,3775,950,True
2024-07-05,2024-08-01,27,24300.0,PE,300.05,344.4,258.6,274.75,274.75,833,5122.46,6425,1850,True
2024-07-05,2024-08-01,27,24350.0,PE,347.75,347.75,280.0,297.4,297.4,204,1257.82,2975,1175,True
2024-07-05,2024-08-01,27,24400.0,PE,365.15,390.0,297.9,308.45,308.45,536,3315.92,5600,2575,True
2024-07-05,2024-08-01,27,24450.0,PE,397.1,422.2,325.95,329.3,329.3,16,99.27,150,75,True
2024-07-05,2024-08-01,27,24500.0,PE,400.0,450.8,348.6,358.5,358.5,207,1288.59,6550,-325,True
2024-07-05,2024-08-01,27,24550.0,PE,0.0,0.0,0.0,1034.0,498.4,0,0.0,0,0,False
