fold_id,rebalance_date,next_rebalance_date,available_symbol_count,BreadthRelAdvFrac_3,hedge_regime,core_weight,active_weight,core_return,active_return,strategy_return,top_names
9,2024-09-13,2024-10-28,28,0.5,False,0.9,0.1,-0.0851788909074566,-0.017950056529424257,-0.07845600746965337,PERSISTENT|CDSL|POLICYBZR|MPHASIS|COFORGE|VOLTAS|INDUSTOWER|AFFLE|KPITTECH|LTTS
9,2024-10-28,2024-12-11,28,0.4642857142857143,False,0.9,0.1,0.12391034977732981,0.17342564396590332,0.12886187919618716,ANGELONE|COFORGE|CDSL|PERSISTENT|POLICYBZR|VOLTAS|OBEROIRLTY|SUNDARMFIN|MPHASIS|BLUESTARCO
9,2024-12-11,2025-01-23,28,0.42857142857142855,False,0.9,0.1,-0.10644029260079561,-0.16875294177275638,-0.1126715575179917,CDSL|ANGELONE|COFORGE|PERSISTENT|POLICYBZR|OBEROIRLTY|AFFLE|FEDERALBNK|BLUESTARCO|PHOENIXLTD
9,2025-01-23,2025-03-06,28,0.4642857142857143,False,0.9,0.1,-0.09512800465728018,-0.062414429453032584,-0.09185664713685543,MANAPPURAM|LEMONTREE|COFORGE|PERSISTENT|HUDCO|AFFLE|LTTS|INDUSTOWER|PHOENIXLTD|BLUESTARCO
9,2025-03-06,2025-04-24,28,0.42857142857142855,False,0.9,0.1,0.08761529656977092,0.09039273000841343,0.08789303991363517,MANAPPURAM|SUNDARMFIN|BLUESTARCO|INDUSTOWER|LEMONTREE|LTTS|NHPC|IDFCFIRSTB|KPITTECH|PHOENIXLTD
9,2025-04-24,2025-05-05,28,0.5,False,0.9,0.1,-0.01955542367207446,-0.03222267091474434,-0.020822148396341448,MANAPPURAM|SUNDARMFIN|NHPC|INDUSTOWER|PHOENIXLTD|IDFCFIRSTB|FEDERALBNK|LEMONTREE|HUDCO|ANGELONE
10,2025-05-06,2025-06-17,28,0.4642857142857143,False,0.9,0.1,0.13780465086262889,0.07668605809255219,0.13169279158562122,MANAPPURAM|SUNDARMFIN|INDUSTOWER|IDFCFIRSTB|NHPC|FEDERALBNK|AFFLE|HUDCO|IIFL|CDSL
10,2025-06-17,2025-07-29,28,0.5,False,0.9,0.1,-0.021380580043333562,-0.0008707994720320188,-0.01932960198620341,CDSL|PRESTIGE|IIFL|DELHIVERY|ANGELONE|POLICYBZR|AFFLE|IDFCFIRSTB|MANAPPURAM|OBEROIRLTY
10,2025-07-29,2025-09-11,28,0.35714285714285715,True,1.2,-0.2,0.000478727920731404,-0.01801124650777834,0.004176722806433352,IIFL|DELHIVERY|AFFLE|PRESTIGE|CDSL|MPHASIS|COFORGE|ANGELONE|MANAPPURAM|POLICYBZR
10,2025-09-11,2025-10-27,28,0.42857142857142855,False,0.9,0.1,0.03117841112756173,-0.010514708830752548,0.027009099131730305,DELHIVERY|LEMONTREE|BLUESTARCO|MPHASIS|AFFLE|VOLTAS|MANAPPURAM|IDFCFIRSTB|HUDCO|NHPC
10,2025-10-27,2025-12-09,28,0.5,False,0.9,0.1,-0.023645758104502913,-0.002996147406790603,-0.02158079703473168,FEDERALBNK|BLUESTARCO|PERSISTENT|PHOENIXLTD|DELHIVERY|IDFCFIRSTB|LEMONTREE|PRESTIGE|VOLTAS|MANAPPURAM
10,2025-12-09,2026-01-22,28,0.5,False,0.9,0.1,-0.02978704855717613,0.007818884769511657,-0.026026455224507354,FEDERALBNK|IIFL|PERSISTENT|INDUSTOWER|ANGELONE|IDFCFIRSTB|PHOENIXLTD|LTTS|POLICYBZR|COFORGE
10,2026-01-22,2026-03-06,28,0.5714285714285714,False,0.9,0.1,-0.09032830636368004,-0.04915585210485756,-0.08621106093779779,FEDERALBNK|INDUSTOWER|SUNDARMFIN|MANAPPURAM|IDFCFIRSTB|PERSISTENT|IIFL|PHOENIXLTD|ANGELONE|POLICYBZR
10,2026-03-06,2026-04-23,28,0.4642857142857143,False,0.9,0.1,0.05674037178918413,-0.03771004710828847,0.04729532989943687,SUNDARMFIN|BLUESTARCO|INDUSTOWER|VOLTAS|FEDERALBNK|DELHIVERY|CROMPTON|NHPC|MANAPPURAM|SJVN
10,2026-04-23,2026-05-04,28,0.5357142857142857,False,0.9,0.1,0.007809901115543884,0.0017175041181816066,0.007200661415807655,ANGELONE|OBEROIRLTY|DELHIVERY|VOLTAS|CROMPTON|SJVN|BLUESTARCO|NHPC|FEDERALBNK|PHOENIXLTD
