experiment_id,gate_name,ticker,pnl_contribution_proxy
E1003,breadth_supportive,M&M,0.02161704899677588
E1003,breadth_supportive,MARUTI,-0.015311970614826776
E1003,breadth_supportive,NESTLEIND,-0.03078730874202064
E1003,breadth_supportive,ONGC,0.01944797301774068
E1003,breadth_supportive,RELIANCE,0.06871398839783696
E1003,breadth_supportive,SUNPHARMA,0.01071448838261945
E1003,breadth_supportive,TCS,0.05606566461902879
E1003,breadth_supportive,TECHM,0.021493191320863823
E1003,breadth_supportive,ULTRACEMCO,-0.023032708120220156
E1003,breadth_supportive,WIPRO,0.04842394339068405
E1003,vol_not_stressed,ADANIPORTS,0.0076025422644113595
E1003,vol_not_stressed,AXISBANK,-0.026528510945716295
E1003,vol_not_stressed,BAJAJ-AUTO,0.009971381528765477
E1003,vol_not_stressed,BHARTIARTL,0.028616896787624156
E1003,vol_not_stressed,BPCL,0.016184734739652498
E1003,vol_not_stressed,BRITANNIA,0.024453735656885037
E1003,vol_not_stressed,CIPLA,0.026242847759342075
E1003,vol_not_stressed,DRREDDY,0.06828142364341412
E1003,vol_not_stressed,HCLTECH,0.0314158550171748
E1003,vol_not_stressed,HDFCBANK,0.010958993617508697
E1003,vol_not_stressed,HINDUNILVR,-0.0030647631021146374
E1003,vol_not_stressed,ICICIBANK,0.005323817729128363
E1003,vol_not_stressed,INFY,0.015222443067699407
E1003,vol_not_stressed,ITC,-0.0013632181633493959
E1003,vol_not_stressed,KOTAKBANK,-0.04247451864725775
E1003,vol_not_stressed,LT,0.04388126272977563
E1003,vol_not_stressed,M&M,-0.004875444211038103
E1003,vol_not_stressed,MARUTI,0.028642844635158912
E1003,vol_not_stressed,NESTLEIND,-0.03078730874202064
E1003,vol_not_stressed,ONGC,0.047323718984673475
E1003,vol_not_stressed,RELIANCE,0.04805705135995033
E1003,vol_not_stressed,SBIN,0.014832885820476758
E1003,vol_not_stressed,SUNPHARMA,0.044099544058461296
E1003,vol_not_stressed,TCS,0.050241613401618916
E1003,vol_not_stressed,TECHM,0.04540144326020544
E1003,vol_not_stressed,ULTRACEMCO,-0.03854482311161404
E1003,vol_not_stressed,WIPRO,0.05425061985575484
E1003,composite_ohlcv_support,ADANIPORTS,0.007361066506101849
E1003,composite_ohlcv_support,AXISBANK,-0.0015294993754015624
E1003,composite_ohlcv_support,BAJAJ-AUTO,0.0037562773899807167
E1003,composite_ohlcv_support,BHARTIARTL,0.015574036641168118
E1003,composite_ohlcv_support,BPCL,-0.012300650934772252
E1003,composite_ohlcv_support,CIPLA,0.019015430366738945
E1003,composite_ohlcv_support,DRREDDY,0.03186294803254245
E1003,composite_ohlcv_support,HDFCBANK,0.01071448838261945
E1003,composite_ohlcv_support,ICICIBANK,-0.015757396993768814
E1003,composite_ohlcv_support,INFY,0.01027899223059977
E1003,composite_ohlcv_support,ITC,0.01071448838261945
E1003,composite_ohlcv_support,KOTAKBANK,-0.008212970135066269
E1003,composite_ohlcv_support,LT,0.02338585324647877
E1003,composite_ohlcv_support,MARUTI,-0.036393185337723954
E1003,composite_ohlcv_support,NESTLEIND,-0.03078730874202064
E1003,composite_ohlcv_support,ONGC,0.01944797301774068
E1003,composite_ohlcv_support,RELIANCE,0.06871398839783696
E1003,composite_ohlcv_support,SUNPHARMA,0.01071448838261945
E1003,composite_ohlcv_support,TCS,0.03550490134249365
E1003,composite_ohlcv_support,TECHM,0.0176350504141752
E1003,composite_ohlcv_support,ULTRACEMCO,-0.00671058348074452
E1003,composite_ohlcv_support,WIPRO,0.024235505766112376
