Date,Ticker,EventDate,Source,Purpose,Company,SourceUrl,FetchedAtIST
2025-01-07,LEEL,2025-01-07,NSE corporates-financial-results quarterly,Third Quarter,LEEL Electricals Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-05,LEMONTREE,2025-02-05,NSE corporates-financial-results quarterly,Third Quarter,Lemon Tree Hotels Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-15,LEXUS,2025-02-15,NSE corporates-financial-results quarterly,Third Quarter,Lexus Granito (India) Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-10,LFIC,2025-02-10,NSE corporates-financial-results quarterly,Third Quarter,Lakshmi Finance & Industrial Corporation Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-01,LGBBROSLTD,2025-02-01,NSE corporates-financial-results quarterly,Third Quarter,LG Balakrishnan & Bros Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,LGHL,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Laxmi Goldorna House Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-15,LIBAS,2025-02-15,NSE corporates-financial-results quarterly,Third Quarter,Libas Consumer Products Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,LIBERTSHOE,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Liberty Shoes Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-31,LICHSGFIN,2025-01-31,NSE corporates-financial-results quarterly,Third Quarter,LIC Housing Finance Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-08,LIKHITHA,2025-02-08,NSE corporates-financial-results quarterly,Third Quarter,Likhitha Infrastructure Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-04,LINC,2025-02-04,NSE corporates-financial-results quarterly,Third Quarter,Linc Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,LINCOLN,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Lincoln Pharmaceuticals Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-07,LINDEINDIA,2025-02-07,NSE corporates-financial-results quarterly,Third Quarter,Linde India Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,LLOYDSENGG,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,LLOYDS ENGINEERING WORKS LIMITED,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,LLOYDSENT,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Lloyds Enterprises Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-28,LLOYDSME,2025-01-28,NSE corporates-financial-results quarterly,Third Quarter,Lloyds Metals And Energy Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-24,LMW,2025-01-24,NSE corporates-financial-results quarterly,Third Quarter,LMW Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-25,LODHA,2025-01-25,NSE corporates-financial-results quarterly,Third Quarter,Lodha Developers Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-03-11,LODHA,2025-03-11,NSE corporates-financial-results quarterly,Third Quarter,Lodha Developers Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,LOKESHMACH,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Lokesh Machines Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,LORDSCHLO,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Lords Chloro Alkali Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,LOTUSEYE,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Lotus Eye Hospital and Institute Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-15,LOVABLE,2025-02-15,NSE corporates-financial-results quarterly,Third Quarter,Lovable Lingerie Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,LOYALTEX,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Loyal Textile Mills Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,LPDC,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Landmark Property Development Company Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-31,LT,2025-01-31,NSE corporates-financial-results quarterly,Third Quarter,Larsen & Toubro Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-20,LTF,2025-01-20,NSE corporates-financial-results quarterly,Third Quarter,L&T Finance Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-10,LTF,2026-07-10,NSE event-calendar,Financial Results,L&T Finance Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-01-28,LTFOODS,2025-01-28,NSE corporates-financial-results quarterly,Third Quarter,LT Foods Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-16,LTM,2025-01-16,NSE corporates-financial-results quarterly,Third Quarter,LTM Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-11,LTM,2026-07-11,NSE event-calendar,Financial Results,LTM Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-01-15,LTTS,2025-01-15,NSE corporates-financial-results quarterly,Third Quarter,L&T Technology Services Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-14,LTTS,2026-07-14,NSE event-calendar,Financial Results,L&T Technology Services Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-02-10,LUMAXIND,2025-02-10,NSE corporates-financial-results quarterly,Third Quarter,Lumax Industries Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,LUMAXTECH,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Lumax Auto Technologies Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,LUPIN,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Lupin Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,LUXIND,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Lux Industries Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-23,LXCHEM,2025-01-23,NSE corporates-financial-results quarterly,Third Quarter,Laxmi Organic Industries Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-04,LYKALABS,2025-02-04,NSE corporates-financial-results quarterly,Third Quarter,Lyka Labs Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,LYPSAGEMS,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Lypsa Gems & Jewellery Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-07,M&M,2025-02-07,NSE corporates-financial-results quarterly,Third Quarter,Mahindra & Mahindra Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-30,M&M,2026-07-30,NSE event-calendar,Financial Results/Other business matters,Mahindra & Mahindra Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-01-29,M&MFIN,2025-01-29,NSE corporates-financial-results quarterly,Third Quarter,Mahindra & Mahindra Financial Services Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-21,M&MFIN,2026-07-21,NSE event-calendar,Financial Results,Mahindra & Mahindra Financial Services Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-02-04,MAANALU,2025-02-04,NSE corporates-financial-results quarterly,Third Quarter,Maan Aluminium Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,MACPOWER,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Macpower CNC Machines Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,MADHAV,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Madhav Marbles and Granites Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-31,MADHUCON,2025-01-31,NSE corporates-financial-results quarterly,Third Quarter,Madhucon Projects Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,MADRASFERT,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Madras Fertilizers Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,MAGADSUGAR,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Magadh Sugar & Energy Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-14,MAGNUM,2025-02-14,NSE corporates-financial-results quarterly,Third Quarter,Magnum Ventures Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-15,MAHABANK,2025-01-15,NSE corporates-financial-results quarterly,Third Quarter,Bank of Maharashtra,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,MAHAPEXLTD,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Maha Rashtra Apex Corporation Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,MAHASTEEL,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Mahamaya Steel Industries Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-15,MAHEPC,2025-01-15,NSE corporates-financial-results quarterly,Third Quarter,Mahindra EPC Irrigation Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-15,MAHESHWARI,2025-02-15,NSE corporates-financial-results quarterly,Third Quarter,Maheshwari Logistics Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-31,MAHLIFE,2025-01-31,NSE corporates-financial-results quarterly,Third Quarter,Mahindra Lifespace Developers Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-23,MAHLIFE,2026-07-23,NSE event-calendar,Financial Results,Mahindra Lifespace Developers Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-01-27,MAHLOG,2025-01-27,NSE corporates-financial-results quarterly,Third Quarter,Mahindra Logistics Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2026-07-20,MAHLOG,2026-07-20,NSE event-calendar,Financial Results/Other business matters,Mahindra Logistics Limited,https://www.nseindia.com/api/event-calendar,2026-07-03T14:04:51.745795+05:30
2025-01-15,MAHSCOOTER,2025-01-15,NSE corporates-financial-results quarterly,Third Quarter,Maharashtra Scooters Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-28,MAHSEAMLES,2025-01-28,NSE corporates-financial-results quarterly,Third Quarter,Maharashtra Seamless Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,MAITHANALL,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Maithan Alloys Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-01-31,MALLCOM,2025-01-31,NSE corporates-financial-results quarterly,Third Quarter,Mallcom (India) Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-10,MALUPAPER,2025-02-10,NSE corporates-financial-results quarterly,Third Quarter,Malu Paper Mills Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-11,MAMATA,2025-02-11,NSE corporates-financial-results quarterly,Third Quarter,Mamata Machinery Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,MANAKALUCO,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Manaksia Aluminium Company Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-13,MANAKCOAT,2025-02-13,NSE corporates-financial-results quarterly,Third Quarter,Manaksia Coated Metals & Industries Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
2025-02-12,MANAKSIA,2025-02-12,NSE corporates-financial-results quarterly,Third Quarter,Manaksia Limited,https://www.nseindia.com/api/corporates-financial-results?index=equities&period=Quarterly,2026-07-03T14:04:51.745795+05:30
